Date,Price,Open,High,Low,Vol.,Change %,,,Predicted_Close
06/08/2009,"4,405.20","4,438.60","4,438.60","4,370.50",,-0.75%,,,4414.204102
06/05/2009,"4,438.60","4,386.90","4,495.90","4,386.90",,1.18%,,,4374.192383
06/04/2009,"4,386.90","4,383.40","4,436.30","4,359.70",,0.08%,,,4378.754395
06/03/2009,"4,383.40","4,477.00","4,477.20","4,359.30",,-2.09%,,,4453.863281
06/02/2009,"4,477.00","4,506.20","4,506.20","4,435.90",,-0.65%,,,4469.684082
06/01/2009,"4,506.20","4,417.90","4,517.60","4,417.90",,2.00%,,,4396.464844
05/29/2009,"4,417.90","4,387.50","4,469.40","4,387.50",,0.69%,,,4373.978516
05/28/2009,"4,387.50","4,416.20","4,416.20","4,341.10",,-0.65%,,,4395.704102
05/27/2009,"4,416.20","4,411.70","4,439.80","4,390.20",,0.10%,,,4388.785156
05/26/2009,"4,411.70","4,365.30","4,423.60","4,295.00",,1.06%,,,4352.222656
05/22/2009,"4,365.30","4,345.50","4,393.10","4,335.00",,0.46%,,,4345.939941
05/21/2009,"4,345.50","4,468.40","4,468.40","4,325.80",,-2.75%,,,4443.157227
05/20/2009,"4,468.40","4,482.30","4,504.20","4,445.10",,-0.31%,,,4449.036133
05/19/2009,"4,482.30","4,446.50","4,512.70","4,445.50",,0.81%,,,4412.226074
05/18/2009,"4,446.50","4,348.10","4,446.50","4,307.70",,2.26%,,,4334.22168
05/15/2009,"4,348.10","4,362.60","4,400.70","4,317.20",,-0.33%,,,4344.559082
05/14/2009,"4,362.60","4,331.40","4,371.30","4,295.20",,0.72%,,,4326.643066
05/13/2009,"4,331.40","4,425.50","4,448.00","4,328.20",,-2.13%,,,4401.030762
05/12/2009,"4,425.50","4,435.50","4,457.50","4,397.40",,-0.23%,,,4408.125977
05/11/2009,"4,435.50","4,462.10","4,470.00","4,401.50",,-0.60%,,,4422.14502
05/08/2009,"4,462.10","4,398.70","4,487.50","4,398.70",,1.44%,,,4367.447266
05/07/2009,"4,398.70","4,396.50","4,520.80","4,380.30",,0.05%,,,4357.372559
05/06/2009,"4,396.50","4,336.90","4,437.60","4,317.00",,1.37%,,,4300.777344
05/05/2009,"4,336.90","4,243.20","4,375.40","4,243.20",,2.21%,,,4223.304199
05/01/2009,"4,243.20","4,243.70","4,251.60","4,210.80",,-0.01%,,,4216.868652
04/30/2009,"4,243.70","4,189.60","4,293.60","4,189.60",,1.29%,,,4167.92627
04/29/2009,"4,189.60","4,096.40","4,193.30","4,089.50",,2.28%,,,4097.672363
04/28/2009,"4,096.40","4,167.00","4,167.00","4,058.70",,-1.69%,,,4147.507324
04/27/2009,"4,167.00","4,156.00","4,179.20","4,088.70",,0.26%,,,4128.665527
04/24/2009,"4,156.00","4,018.20","4,156.00","4,018.20",,3.43%,,,4020.651855
04/23/2009,"4,018.20","4,030.70","4,082.30","3,999.10",,-0.31%,,,4028.06665
04/22/2009,"4,030.70","3,987.50","4,036.00","3,948.20",,1.08%,,,3996.923584
04/21/2009,"3,987.50","3,990.90","4,019.20","3,897.30",,-0.09%,,,4004.405762
04/20/2009,"3,990.90","4,092.80","4,112.80","3,962.90",,-2.49%,,,4077.752197
04/17/2009,"4,092.80","4,053.00","4,114.30","4,043.20",,0.98%,,,4040.838867
04/16/2009,"4,053.00","3,968.40","4,053.00","3,963.60",,2.13%,,,3975.700195
04/15/2009,"3,968.40","3,989.00","4,023.40","3,941.60",,-0.52%,,,3989.485596
04/14/2009,"3,989.00","3,983.70","4,039.70","3,939.60",,0.13%,,,3982.169189
04/09/2009,"3,983.70","3,925.50","3,986.30","3,912.00",,1.48%,,,3939.93335
04/08/2009,"3,925.50","3,930.50","3,940.40","3,876.10",,-0.13%,,,3949.19751
04/07/2009,"3,930.50","3,993.50","4,039.50","3,909.90",,-1.58%,,,4000.168945
04/06/2009,"3,993.50","4,029.70","4,097.20","3,959.60",,-0.90%,,,4027.840088
04/03/2009,"4,029.70","4,125.00","4,132.90","4,015.60",,-2.31%,,,4087.571045
04/02/2009,"4,125.00","3,955.60","4,137.90","3,955.60",,4.28%,,,3949.065918
04/01/2009,"3,955.60","3,926.10","3,972.70","3,838.20",,0.75%,,,3920.240723
03/31/2009,"3,926.10","3,762.90","3,930.60","3,762.90",,4.34%,,,3805.253418
03/30/2009,"3,762.90","3,898.90","3,898.90","3,762.90",,-3.49%,,,3909.124756
03/27/2009,"3,898.90","3,925.20","3,950.30","3,877.60",,-0.67%,,,3927.241455
03/26/2009,"3,925.20","3,900.30","3,929.50","3,877.80",,0.64%,,,3907.991699
03/25/2009,"3,900.30","3,911.50","3,939.20","3,853.00",,-0.29%,,,3914.2854
03/24/2009,"3,911.50","3,952.80","3,992.40","3,878.40",,-1.04%,,,3937.103516
03/23/2009,"3,952.80","3,842.90","3,978.60","3,842.90",,2.86%,,,3850.354248
03/20/2009,"3,842.90","3,816.90","3,854.90","3,777.70",,0.68%,,,3830.56665
03/19/2009,"3,816.90","3,805.00","3,912.60","3,793.70",,0.31%,,,3822.812988
03/18/2009,"3,805.00","3,857.10","3,901.60","3,768.50",,-1.35%,,,3857.394775
03/17/2009,"3,857.10","3,864.00","3,864.00","3,793.10",,-0.18%,,,3853.324707
03/16/2009,"3,864.00","3,753.70","3,864.00","3,753.70",,2.94%,,,3765.333252
03/13/2009,"3,753.70","3,712.10","3,816.00","3,712.10",,1.12%,,,3731.543213
03/12/2009,"3,712.10","3,693.80","3,725.60","3,616.50",,0.50%,,,3712.192139
03/11/2009,"3,693.80","3,715.20","3,763.20","3,652.00",,-0.58%,,,3719.263184
03/10/2009,"3,715.20","3,542.40","3,726.30","3,516.30",,4.88%,,,3591.64624
03/09/2009,"3,542.40","3,530.70","3,564.80","3,460.70",,0.33%,,,3588.85498
03/06/2009,"3,530.70","3,529.90","3,590.20","3,492.10",,0.02%,,,3594.10376
03/05/2009,"3,529.90","3,645.90","3,645.90","3,526.40",,-3.18%,,,3682.15332
03/04/2009,"3,645.90","3,512.10","3,649.50","3,512.10",,3.81%,,,3600.598389
03/03/2009,"3,512.10","3,625.80","3,676.90","3,497.30",,-3.14%,,,3702.210938
03/02/2009,"3,625.80","3,830.10","3,830.10","3,625.80",,-5.33%,,,3860.42334
02/27/2009,"3,830.10","3,915.60","3,915.60","3,760.70",,-2.18%,,,3922.205322
02/26/2009,"3,915.60","3,849.00","3,948.20","3,849.00",,1.73%,,,3872.515137
02/25/2009,"3,849.00","3,816.40","3,884.10","3,803.90",,0.85%,,,3854.382568
02/24/2009,"3,816.40","3,850.70","3,852.30","3,772.40",,-0.89%,,,3888.831787
02/23/2009,"3,850.70","3,889.10","3,960.00","3,844.90",,-0.99%,,,3929.112549
02/20/2009,"3,889.10","4,018.40","4,018.40","3,877.80",,-3.22%,,,4030.72583
02/19/2009,"4,018.40","4,006.80","4,045.20","3,983.90",,0.29%,,,4027.963623
02/18/2009,"4,006.80","4,034.10","4,056.50","3,938.10",,-0.68%,,,4058.918945
02/17/2009,"4,034.10","4,134.80","4,134.80","3,995.40",,-2.44%,,,4142.215332
02/16/2009,"4,134.80","4,189.60","4,189.60","4,127.30",,-1.31%,,,4186.947266
02/13/2009,"4,189.60","4,202.20","4,291.60","4,168.00",,-0.30%,,,4199.380371
02/12/2009,"4,202.20","4,234.30","4,234.30","4,135.10",,-0.76%,,,4224.578613
02/11/2009,"4,234.30","4,213.10","4,244.50","4,182.10",,0.50%,,,4213.757813
02/10/2009,"4,213.10","4,307.60","4,309.50","4,210.50",,-2.19%,,,4284.913574
02/09/2009,"4,307.60","4,291.90","4,334.00","4,244.00",,0.37%,,,4266.504883
02/06/2009,"4,291.90","4,228.90","4,330.70","4,225.60",,1.49%,,,4214.22168
02/05/2009,"4,228.90","4,228.60","4,235.30","4,133.50",,0.01%,,,4207.856445
02/04/2009,"4,228.60","4,164.50","4,262.70","4,160.40",,1.54%,,,4153.613281
02/03/2009,"4,164.50","4,077.80","4,173.20","4,043.40",,2.13%,,,4093.184082
02/02/2009,"4,077.80","4,149.60","4,149.60","4,036.90",,-1.73%,,,4153.836426
01/30/2009,"4,149.60","4,190.10","4,228.00","4,125.20",,-0.97%,,,4190.643066
01/29/2009,"4,190.10","4,295.20","4,295.20","4,147.70",,-2.45%,,,4265.144531
01/28/2009,"4,295.20","4,194.40","4,317.60","4,194.40",,2.40%,,,4182.724609
01/27/2009,"4,194.40","4,209.00","4,211.00","4,130.80",,-0.35%,,,4184.075684
01/26/2009,"4,209.00","4,052.50","4,225.20","4,039.40",,3.86%,,,4063.153809
01/23/2009,"4,052.50","4,052.20","4,070.80","3,956.70",,0.01%,,,4066.155029
01/22/2009,"4,052.20","4,059.90","4,153.90","4,046.40",,-0.19%,,,4076.892334
01/21/2009,"4,059.90","4,091.40","4,112.80","4,001.40",,-0.77%,,,4105.382324
01/20/2009,"4,091.40","4,108.50","4,184.30","4,060.60",,-0.42%,,,4123.765137
01/19/2009,"4,108.50","4,147.10","4,251.90","4,032.40",,-0.93%,,,4156.729004
01/16/2009,"4,147.10","4,121.10","4,251.70","4,121.10",,0.63%,,,4147.349121
01/15/2009,"4,121.10","4,180.60","4,199.40","4,090.90",,-1.42%,,,4213.38623
01/14/2009,"4,180.60","4,399.10","4,426.50","4,115.40",,-4.97%,,,4388.880371
01/13/2009,"4,399.10","4,426.20","4,426.20","4,321.30",,-0.61%,,,4413.3125
01/12/2009,"4,426.20","4,448.50","4,471.30","4,402.30",,-0.50%,,,4435.962402
01/09/2009,"4,448.50","4,505.40","4,534.80","4,431.90",,-1.26%,,,4482.402344
01/08/2009,"4,505.40","4,507.50","4,514.70","4,410.50",,-0.05%,,,4492.39209
01/07/2009,"4,507.50","4,638.90","4,638.90","4,478.00",,-2.83%,,,4591.072266
01/06/2009,"4,638.90","4,579.60","4,675.70","4,562.00",,1.29%,,,4537.256836
01/05/2009,"4,579.60","4,561.80","4,618.10","4,520.80",,0.39%,,,4510.305664
01/02/2009,"4,561.80","4,434.20","4,561.80","4,430.00",,2.88%,,,4401.124023
12/31/2008,"4,434.20","4,392.70","4,456.20","4,392.70",,0.94%,,,4360.020508
12/30/2008,"4,392.70","4,319.40","4,406.10","4,319.40",,1.70%,,,4294.604004
12/29/2008,"4,319.40","4,216.60","4,326.30","4,216.60",,2.44%,,,4216.646973
12/24/2008,"4,216.60","4,256.00","4,256.00","4,205.20",,-0.93%,,,4248.419434
12/23/2008,"4,256.00","4,249.20","4,307.10","4,244.20",,0.16%,,,4246.75
12/22/2008,"4,249.20","4,286.90","4,305.40","4,219.80",,-0.88%,,,4279.351563
12/19/2008,"4,286.90","4,330.70","4,330.70","4,200.70",,-1.01%,,,4312.648926
12/18/2008,"4,330.70","4,324.20","4,352.70","4,282.60",,0.15%,,,4305.420898
12/17/2008,"4,324.20","4,309.10","4,341.10","4,231.10",,0.35%,,,4291.296387
12/16/2008,"4,309.10","4,277.60","4,330.10","4,246.10",,0.74%,,,4267.955078
12/15/2008,"4,277.60","4,280.40","4,340.70","4,238.90",,-0.07%,,,4277.0625
12/12/2008,"4,280.40","4,388.70","4,388.70","4,201.90",,-2.47%,,,4359.237793
12/11/2008,"4,388.70","4,367.30","4,430.30","4,307.80",,0.49%,,,4338.444336
12/10/2008,"4,367.30","4,381.30","4,407.10","4,330.00",,-0.32%,,,4337.654785
12/09/2008,"4,381.30","4,300.10","4,413.00","4,232.60",,1.89%,,,4257.08252
12/08/2008,"4,300.10","4,049.40","4,318.00","4,049.40",,6.19%,,,4067.955566
12/05/2008,"4,049.40","4,163.60","4,163.60","4,002.20",,-2.74%,,,4156.206543
12/04/2008,"4,163.60","4,170.00","4,261.10","4,090.00",,-0.15%,,,4157.998535
12/03/2008,"4,170.00","4,122.90","4,190.90","4,042.30",,1.14%,,,4121.59375
12/02/2008,"4,122.90","4,065.50","4,137.10","3,973.30",,1.41%,,,4091.379395
12/01/2008,"4,065.50","4,288.00","4,288.00","4,038.40",,-5.19%,,,4258.548828
11/28/2008,"4,288.00","4,226.10","4,288.00","4,192.50",,1.46%,,,4203.201172
11/27/2008,"4,226.10","4,152.70","4,241.70","4,152.70",,1.77%,,,4143.121582
11/26/2008,"4,152.70","4,171.30","4,198.70","4,050.70",,-0.45%,,,4147.583984
11/25/2008,"4,171.30","4,153.00","4,268.30","4,069.30",,0.44%,,,4114.162109
11/24/2008,"4,153.00","3,781.00","4,153.10","3,781.00",,9.84%,,,3840.508057
11/21/2008,"3,781.00","3,875.00","3,946.70","3,734.10",,-2.43%,,,3928.324951
11/20/2008,"3,875.00","4,005.70","4,005.70","3,812.20",,-3.26%,,,4043.872559
11/19/2008,"4,005.70","4,208.50","4,213.20","3,999.10",,-4.82%,,,4198.79834
11/18/2008,"4,208.50","4,132.20","4,208.50","4,033.40",,1.85%,,,4146.149414
11/17/2008,"4,132.20","4,233.00","4,236.40","4,110.70",,-2.38%,,,4222.26416
11/14/2008,"4,233.00","4,169.20","4,342.30","4,169.20",,1.53%,,,4176.14209
11/13/2008,"4,169.20","4,182.00","4,198.70","4,079.60",,-0.31%,,,4194.449219
11/12/2008,"4,182.00","4,246.70","4,333.40","4,134.50",,-1.52%,,,4256.769531
11/11/2008,"4,246.70","4,403.90","4,403.90","4,231.50",,-3.57%,,,4377.641113
11/10/2008,"4,403.90","4,365.00","4,524.90","4,365.00",,0.89%,,,4343.097656
11/07/2008,"4,365.00","4,272.40","4,408.10","4,263.80",,2.17%,,,4290.129883
11/06/2008,"4,272.40","4,530.70","4,530.70","4,260.30",,-5.70%,,,4497.379883
11/05/2008,"4,530.70","4,639.50","4,639.50","4,495.70",,-2.35%,,,4566.282715
11/04/2008,"4,639.50","4,443.30","4,639.50","4,404.20",,4.42%,,,4397.148926
11/03/2008,"4,443.30","4,377.30","4,443.30","4,348.30",,1.51%,,,4332.640137
10/31/2008,"4,377.30","4,291.60","4,383.90","4,195.10",,2.00%,,,4251.185547
10/30/2008,"4,291.60","4,242.50","4,352.50","4,200.20",,1.16%,,,4190.062988
10/29/2008,"4,242.50","3,926.40","4,242.50","3,926.40",,8.05%,,,3941.779541
10/28/2008,"3,926.40","3,852.60","4,034.00","3,847.60",,1.92%,,,3895.619141
10/27/2008,"3,852.60","3,883.40","3,911.60","3,665.20",,-0.79%,,,3936.498535
10/24/2008,"3,883.40","4,087.80","4,087.80","3,715.20",,-5.00%,,,4096.45459
10/23/2008,"4,087.80","4,040.90","4,108.40","3,927.60",,1.16%,,,4074.590088
10/22/2008,"4,040.90","4,229.70","4,229.70","4,031.80",,-4.46%,,,4220.792969
10/21/2008,"4,229.70","4,282.70","4,347.70","4,212.40",,-1.24%,,,4246.614746
10/20/2008,"4,282.70","4,063.00","4,282.70","4,063.00",,5.41%,,,4069.637207
10/17/2008,"4,063.00","3,861.40","4,077.60","3,861.30",,5.22%,,,3940.083984
10/16/2008,"3,861.40","4,079.60","4,079.60","3,808.10",,-5.35%,,,4130.608887
10/15/2008,"4,079.60","4,394.20","4,394.20","4,052.00",,-7.16%,,,4366.982422
10/14/2008,"4,394.20","4,256.90","4,534.40","4,256.90",,3.23%,,,4244.690918
10/13/2008,"4,256.90","3,932.10","4,256.90","3,932.10",,8.26%,,,4030.354492
10/10/2008,"3,932.10","4,313.80","4,313.80","3,874.00",,-8.85%,,,4338.153809
10/09/2008,"4,313.80","4,366.70","4,512.50","4,274.40",,-1.21%,,,4405.479492
10/08/2008,"4,366.70","4,605.20","4,654.20","4,245.30",,-5.18%,,,4600.208008
10/07/2008,"4,605.20","4,589.20","4,745.00","4,517.50",,0.35%,,,4625.125488
10/06/2008,"4,589.20","4,980.30","4,980.30","4,549.70",,-7.85%,,,4936.20752
10/03/2008,"4,980.30","4,870.30","5,003.90","4,832.10",,2.26%,,,4853.812012
10/02/2008,"4,870.30","4,959.60","5,052.00","4,862.10",,-1.80%,,,4923.72168
10/01/2008,"4,959.60","4,902.50","5,012.20","4,891.50",,1.16%,,,4871.092773
09/30/2008,"4,902.50","4,818.80","4,953.40","4,671.00",,1.74%,,,4830.121094
09/29/2008,"4,818.80","5,088.50","5,088.50","4,818.80",,-5.30%,,,5063.026367
09/26/2008,"5,088.50","5,197.00","5,197.00","5,057.30",,-2.09%,,,5145.341309
09/25/2008,"5,197.00","5,095.60","5,211.60","5,060.70",,1.99%,,,5064.660156
09/24/2008,"5,095.60","5,136.10","5,167.40","5,087.30",,-0.79%,,,5108.686523
09/23/2008,"5,136.10","5,236.30","5,236.30","5,076.30",,-1.91%,,,5198.380371
09/22/2008,"5,236.30","5,311.30","5,339.30","5,236.30",,-1.41%,,,5226.525391
09/19/2008,"5,311.30","4,880.00","5,351.20","4,857.10",,8.84%,,,4868.369629
09/18/2008,"4,880.00","4,912.40","5,015.90","4,860.70",,-0.66%,,,4908.537598
09/17/2008,"4,912.40","5,025.60","5,124.40","4,903.30",,-2.25%,,,5021.835938
09/16/2008,"5,025.60","5,204.20","5,204.20","4,961.20",,-3.43%,,,5192.308105
09/15/2008,"5,204.20","5,416.70","5,416.70","5,124.90",,-3.92%,,,5363.086426
09/12/2008,"5,416.70","5,318.40","5,416.70","5,318.40",,1.85%,,,5284.652832
09/11/2008,"5,318.40","5,366.20","5,377.90","5,258.10",,-0.89%,,,5330.788086
09/10/2008,"5,366.20","5,415.60","5,419.50","5,327.80",,-0.91%,,,5375.891113
09/09/2008,"5,415.60","5,446.30","5,524.80","5,386.90",,-0.56%,,,5382.464355
09/08/2008,"5,446.30","5,240.70","5,447.60","5,240.70",,3.92%,,,5220.058105
09/05/2008,"5,240.70","5,362.10","5,362.10","5,227.60",,-2.26%,,,5336.262207
09/04/2008,"5,362.10","5,499.70","5,541.70","5,362.10",,-2.50%,,,5464.703125
09/03/2008,"5,499.70","5,620.70","5,620.70","5,492.10",,-2.15%,,,5565.986328
09/02/2008,"5,620.70","5,602.80","5,646.50","5,574.90",,0.32%,,,5553.437012
09/01/2008,"5,602.80","5,636.60","5,636.60","5,573.80",,-0.60%,,,5578.799805
08/29/2008,"5,636.60","5,601.20","5,649.10","5,587.40",,0.63%,,,5540.98584
08/28/2008,"5,601.20","5,528.10","5,634.00","5,496.90",,1.32%,,,5472.632324
08/27/2008,"5,528.10","5,470.70","5,540.80","5,434.70",,1.05%,,,5426.737305
08/26/2008,"5,470.70","5,505.60","5,505.60","5,369.30",,-0.63%,,,5444.166992
08/22/2008,"5,505.60","5,370.20","5,505.60","5,368.00",,2.52%,,,5328.517578
08/21/2008,"5,370.20","5,371.80","5,408.00","5,311.40",,-0.03%,,,5325.039063
08/20/2008,"5,371.80","5,320.40","5,384.20","5,320.40",,0.97%,,,5294.445801
08/19/2008,"5,320.40","5,450.20","5,450.20","5,317.10",,-2.38%,,,5404.970215
08/18/2008,"5,450.20","5,454.80","5,498.70","5,425.30",,-0.08%,,,5412.631836
08/15/2008,"5,454.80","5,497.40","5,538.80","5,432.20",,-0.77%,,,5443.77832
08/14/2008,"5,497.40","5,448.60","5,539.60","5,445.60",,0.90%,,,5410.16748
08/13/2008,"5,448.60","5,534.50","5,534.50","5,437.10",,-1.55%,,,5483.720215
08/12/2008,"5,534.50","5,541.80","5,569.20","5,491.30",,-0.13%,,,5484.378418
08/11/2008,"5,541.80","5,489.20","5,541.80","5,477.70",,0.96%,,,5437.704102
08/08/2008,"5,489.20","5,477.50","5,507.20","5,410.80",,0.21%,,,5428.269531
08/07/2008,"5,477.50","5,486.10","5,539.30","5,450.90",,-0.16%,,,5432.223145
08/06/2008,"5,486.10","5,454.50","5,498.60","5,440.10",,0.58%,,,5392.245605
08/05/2008,"5,454.50","5,320.20","5,454.50","5,299.70",,2.52%,,,5281.020996
08/04/2008,"5,320.20","5,354.70","5,414.70","5,310.30",,-0.64%,,,5315.814941
08/01/2008,"5,354.70","5,411.90","5,411.90","5,321.30",,-1.06%,,,5365.059082
07/31/2008,"5,411.90","5,420.70","5,456.10","5,371.30",,-0.16%,,,5362.90625
07/30/2008,"5,420.70","5,319.20","5,435.90","5,319.20",,1.91%,,,5275.790527
07/29/2008,"5,319.20","5,312.60","5,354.60","5,261.40",,0.12%,,,5273.970215
07/28/2008,"5,312.60","5,352.60","5,365.80","5,308.40",,-0.75%,,,5308.857422
07/25/2008,"5,352.60","5,362.30","5,375.20","5,291.40",,-0.18%,,,5325.283203
07/24/2008,"5,362.30","5,449.90","5,463.70","5,345.10",,-1.61%,,,5391.79834
07/23/2008,"5,449.90","5,364.10","5,467.20","5,364.10",,1.60%,,,5322.578613
07/22/2008,"5,364.10","5,404.30","5,404.30","5,282.80",,-0.74%,,,5354.549805
07/21/2008,"5,404.30","5,376.40","5,445.80","5,334.60",,0.52%,,,5322.90918
07/18/2008,"5,376.40","5,286.30","5,376.40","5,216.60",,1.70%,,,5234.468262
07/17/2008,"5,286.30","5,150.60","5,320.50","5,150.60",,2.63%,,,5123.317383
07/16/2008,"5,150.60","5,171.90","5,210.10","5,071.10",,-0.41%,,,5154.792969
07/15/2008,"5,171.90","5,300.40","5,300.40","5,119.00",,-2.42%,,,5259.900879
07/14/2008,"5,300.40","5,261.60","5,373.20","5,261.60",,0.74%,,,5242.69873
07/11/2008,"5,261.60","5,406.80","5,461.80","5,261.60",,-2.69%,,,5378.009766
07/10/2008,"5,406.80","5,529.60","5,529.60","5,392.60",,-2.22%,,,5474.956055
07/09/2008,"5,529.60","5,440.50","5,538.20","5,440.50",,1.64%,,,5406.323242
07/08/2008,"5,440.50","5,512.70","5,512.70","5,358.70",,-1.31%,,,5459.270996
07/07/2008,"5,512.70","5,412.80","5,516.40","5,400.10",,1.85%,,,5380.887207
07/04/2008,"5,412.80","5,476.60","5,490.20","5,394.00",,-1.16%,,,5430.911621
07/03/2008,"5,476.60","5,426.30","5,490.60","5,358.50",,0.93%,,,5394.31543
07/02/2008,"5,426.30","5,479.90","5,566.80","5,426.30",,-0.98%,,,5455.543945
07/01/2008,"5,479.90","5,625.90","5,625.90","5,466.30",,-2.60%,,,5571.771484
06/30/2008,"5,625.90","5,529.90","5,625.90","5,520.20",,1.74%,,,5488.54541
06/27/2008,"5,529.90","5,518.20","5,555.20","5,470.90",,0.21%,,,5494.475586
06/26/2008,"5,518.20","5,666.10","5,666.10","5,518.20",,-2.61%,,,5618.950684
06/25/2008,"5,666.10","5,634.70","5,669.60","5,634.70",,0.56%,,,5595.694824
06/24/2008,"5,634.70","5,667.20","5,693.80","5,581.60",,-0.57%,,,5619.192383
06/23/2008,"5,667.20","5,620.80","5,679.20","5,603.20",,0.83%,,,5588.483887
06/20/2008,"5,620.80","5,708.40","5,731.90","5,597.00",,-1.53%,,,5669.28125
06/19/2008,"5,708.40","5,756.90","5,786.40","5,707.20",,-0.84%,,,5722.67334
06/18/2008,"5,756.90","5,861.90","5,861.90","5,735.40",,-1.79%,,,5807.855957
06/17/2008,"5,861.90","5,794.60","5,930.30","5,794.60",,1.16%,,,5751.224609
06/16/2008,"5,794.60","5,802.80","5,832.60","5,759.60",,-0.14%,,,5757.82666
06/13/2008,"5,802.80","5,790.50","5,818.30","5,719.50",,0.21%,,,5740.470215
06/12/2008,"5,790.50","5,723.30","5,797.80","5,719.80",,1.17%,,,5693.634766
06/11/2008,"5,723.30","5,827.30","5,859.40","5,708.30",,-1.78%,,,5788.842773
06/10/2008,"5,827.30","5,877.60","5,877.60","5,813.40",,-0.86%,,,5835.692383
06/09/2008,"5,877.60","5,906.80","5,938.50","5,869.60",,-0.49%,,,5870.569336
06/06/2008,"5,906.80","5,995.30","6,074.50","5,906.50",,-1.48%,,,5945.292969
06/05/2008,"5,995.30","5,970.10","6,005.10","5,941.00",,0.42%,,,5932.927246
06/04/2008,"5,970.10","6,057.70","6,057.70","5,933.30",,-1.45%,,,6004.538086
06/03/2008,"6,057.70","6,007.60","6,059.00","5,993.30",,0.83%,,,5965.933594
06/02/2008,"6,007.60","6,053.50","6,060.80","5,978.40",,-0.76%,,,6008.051758
05/30/2008,"6,053.50","6,068.10","6,111.60","6,044.70",,-0.24%,,,6021.20166
05/29/2008,"6,068.10","6,069.60","6,130.50","6,041.10",,-0.02%,,,6020.923828
05/28/2008,"6,069.60","6,058.50","6,122.20","6,052.50",,0.18%,,,6013.624023
05/27/2008,"6,058.50","6,087.30","6,141.70","6,048.70",,-0.47%,,,6048.338379
05/23/2008,"6,087.30","6,181.60","6,182.90","6,087.30",,-1.53%,,,6131.400391
05/22/2008,"6,181.60","6,198.10","6,226.20","6,159.40",,-0.27%,,,6144.105469
05/21/2008,"6,198.10","6,191.60","6,257.30","6,183.50",,0.10%,,,6158.243164
05/20/2008,"6,191.60","6,376.50","6,376.50","6,191.60",,-2.90%,,,6313.956543
05/19/2008,"6,376.50","6,304.30","6,377.00","6,302.80",,1.15%,,,6244.768066
05/16/2008,"6,304.30","6,251.80","6,348.60","6,251.80",,0.84%,,,6194.443359
05/15/2008,"6,251.80","6,216.00","6,258.50","6,168.80",,0.58%,,,6162.003418
05/14/2008,"6,216.00","6,211.90","6,253.10","6,167.90",,0.07%,,,6158.506348
05/13/2008,"6,211.90","6,220.60","6,268.10","6,142.30",,-0.14%,,,6163.635742
05/12/2008,"6,220.60","6,204.70","6,251.90","6,184.80",,0.26%,,,6156.208984
05/09/2008,"6,204.70","6,270.80","6,270.80","6,167.60",,-1.05%,,,6213.28125
05/08/2008,"6,270.80","6,256.50","6,273.30","6,217.00",,0.16%,,,6200.33252
05/07/2008,"6,261.00","6,215.20","6,275.00","6,214.10",,0.74%,,,6160.299805
05/06/2008,"6,215.20","6,215.50","6,233.70","6,155.90",,0.00%,,,6147.611816
05/02/2008,"6,215.50","6,087.30","6,223.90","6,087.30",,2.11%,,,6034.395508
05/01/2008,"6,087.30","6,087.30","6,118.20","6,066.00",,0.00%,,,6034.274902
04/30/2008,"6,087.30","6,089.40","6,120.30","6,035.80",,-0.03%,,,6035.984375
04/29/2008,"6,089.40","6,090.40","6,133.50","6,051.60",,-0.02%,,,6036.643555
04/28/2008,"6,090.40","6,091.40","6,134.50","6,083.50",,-0.02%,,,6033.014648
04/25/2008,"6,091.40","6,050.70","6,098.80","6,045.50",,0.67%,,,6000.380859
